gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|g.1728	8972	76	Streptosporangium roseum DSM 43021	1	1	10108737	398	Bacteria	11	70.7697707438625		479432.4	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Streptosporangineae : Streptosporangiaceae : Streptosporangium : Streptosporangium roseum DSM 43021
kb|g.1729	9279	80	Streptosporangium roseum DSM 43021	1	1	10369518	2	Bacteria	11	70.8631008692979		479432.6	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Streptosporangineae : Streptosporangiaceae : Streptosporangium : Streptosporangium roseum DSM 43021
kb|g.173	2774	54	Cyanobium sp. PCC 7001	1	1	2834252	2	Bacteria	11	68.6998897769147		180281.4	Bacteria : Cyanobacteria : Chroococcales : Cyanobium : Cyanobium sp. PCC 7001
kb|g.1730	9012	66	Catenulispora acidiphila DSM 44928	1	1	10376851	131	Bacteria	11	69.8002409401465		479433.4	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Catenulisporineae : Catenulisporaceae : Catenulispora : Catenulispora acidiphila DSM 44928
kb|g.1731	9169	66	Catenulispora acidiphila DSM 44928	1	1	10467782	1	Bacteria	11	69.7670815078113		479433.5	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Catenulisporineae : Catenulisporaceae : Catenulispora : Catenulispora acidiphila DSM 44928
kb|g.1732	3566	53	Sphaerobacter thermophilus DSM 20745	1	1	3988823	15	Bacteria	11	68.1078603888917		479434.4	Bacteria : Chloroflexi : Sphaerobacteridae : Sphaerobacterales : Sphaerobacterineae : Sphaerobacteraceae : Sphaerobacter : Sphaerobacter thermophilus DSM 20745
kb|g.1733	3549	56	Sphaerobacter thermophilus DSM 20745	1	1	3993764	2	Bacteria	11	68.1093825273602		479434.6	Bacteria : Chloroflexi : Sphaerobacteridae : Sphaerobacterales : Sphaerobacterineae : Sphaerobacteraceae : Sphaerobacter : Sphaerobacter thermophilus DSM 20745
kb|g.1734	7099	59	Kribbella flavida DSM 17836	1	1	7577572	33	Bacteria	11	70.572368035566		479435.4	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Nocardioidaceae : Kribbella : Kribbella flavida DSM 17836
kb|g.1735	7083	60	Kribbella flavida DSM 17836	1	1	7579488	1	Bacteria	11	70.5679064337855		479435.6	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Propionibacterineae : Nocardioidaceae : Kribbella : Kribbella flavida DSM 17836
kb|g.1736	1870	53	Veillonella parvula DSM 2008	1	1	2112701	10	Bacteria	11	38.5812284842957		479436.4	Bacteria : Firmicutes : Negativicutes : Selenomonadales : Veillonellaceae : Veillonella : Veillonella parvula DSM 2008
kb|g.1737	1817	60	Veillonella parvula DSM 2008	1	1	2132142	1	Bacteria	11	38.6292751608476		479436.6	Bacteria : Firmicutes : Negativicutes : Selenomonadales : Veillonellaceae : Veillonella : Veillonella parvula DSM 2008
kb|g.1738	3175	54	Eggerthella lenta DSM 2243	1	1	3610731	15	Bacteria	11	64.1949788006916		479437.4	Bacteria : Actinobacteria : Coriobacteridae : Coriobacteriales : Coriobacterineae : Coriobacteriaceae : Eggerthella : Eggerthella lenta DSM 2243
kb|g.1739	3212	55	Eggerthella lenta DSM 2243	1	1	3632260	1	Bacteria	11	64.204599890977		479437.5	Bacteria : Actinobacteria : Coriobacteridae : Coriobacteriales : Coriobacterineae : Coriobacteriaceae : Eggerthella : Eggerthella lenta DSM 2243
kb|g.174	16056	0	Anopheles gambiae str. PEST	1	0	255657381	1350	Eukaryota	11	42.6461636169229		180454.1	Eukaryota : Metazoa : Arthropoda : Hexapoda : Insecta : Pterygota : Neoptera : Endopterygota : Diptera : Nematocera : Culicoidea : Culicidae : Anophelinae : Anopheles : Anopheles gambiae str. PEST
kb|g.1740	3724	52	Clostridium difficile QCD-63q42	1	1	4129288	1	Bacteria	11	28.7167908850146		479831.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-63q42
kb|g.1741	3715	27	Clostridium difficile QCD-76w55	1	1	4078976	1	Bacteria	11	28.2926646295541		479832.7	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-76w55
kb|g.1742	3618	23	Clostridium difficile QCD-97b34	1	1	3998408	1	Bacteria	11	28.2442412080008		479833.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-97b34
kb|g.1743	3745	19	Clostridium difficile QCD-37x79	1	1	4092698	1	Bacteria	11	28.4001409339267		479834.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium difficile QCD-37x79
kb|g.1744	3770	91	Acinetobacter baumannii AB0057	1	1	4059242	2	Bacteria	11	39.1949038761424		480119.5	Bacteria : Proteobacteria : Gammaproteobacteria : Pseudomonadales : Moraxellaceae : Acinetobacter : Acinetobacter calcoaceticus/baumannii complex : Acinetobacter baumannii AB0057
kb|g.1745	4431	55	Chloroflexus sp. Y-400-fl	1	1	5268950	1	Bacteria	11	56.6819005684244		480224.3	Bacteria : Chloroflexi : Chloroflexales : Chloroflexaceae : Chloroflexus : Chloroflexus sp. Y-400-fl
kb|g.1746	2580	49	Methylacidiphilum infernorum V4	1	1	2287145	1	Bacteria	11	45.4827743759141		481448.7	Bacteria : Verrucomicrobia : unclassified Verrucomicrobia : Methylacidiphilales : Methylacidiphilaceae : Methylacidiphilum : Methylacidiphilum infernorum V4
kb|g.1747	6325	97	Geobacillus sp. Y412MC10	1	0	7121665	1		11	51.2394503251697		481743.5	
kb|g.1748	4594	109	Escherichia coli ATCC 8739	1	1	4746218	1	Bacteria	11	50.8665215124969		481805.6	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Escherichia : Escherichia coli ATCC 8739
kb|g.1749	3435	67	Brucella canis ATCC 23365	1	1	3312769	2	Bacteria	11	57.2426571245988		483179.4	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Brucellaceae : Brucella : Brucella canis ATCC 23365
kb|g.175	4238	63	Mycobacterium microti OV254	1	1	4325497	259	Bacteria	11	65.1882084301527		1806.1	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium tuberculosis complex : Mycobacterium microti
kb|g.1750	4194	72	Bacteroides finegoldii DSM 17565	1	1	4892401	33	Bacteria	11	42.8410099662722		483215.6	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides finegoldii DSM 17565
kb|g.1751	3427	59	Bacteroides eggerthii DSM 20697	1	1	4197635	20	Bacteria	11	44.1627964318003		483216.6	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides eggerthii DSM 20697
kb|g.1752	4374	70	Bacteroides dorei DSM 17855	1	1	5566217	40	Bacteria	11	41.3939485291357		483217.6	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides dorei DSM 17855
kb|g.1753	2982	48	Bacteroides pectinophilus ATCC 43243	1	1	3028326	9	Bacteria	11	41.8914278053288		483218.5	Bacteria : Firmicutes : Clostridia : Clostridiales : [Bacteroides] pectinophilus ATCC 43243
kb|g.1754	3597	95	Bacteroides plebeius DSM 17135	1	1	4421921	19	Bacteria	11	44.3067843138763		484018.6	Bacteria : Bacteroidetes : Bacteroidia : Bacteroidales : Bacteroidaceae : Bacteroides : Bacteroides plebeius DSM 17135
kb|g.1755	2024	54	Thermosipho africanus TCF52B	1	1	2016657	1	Bacteria	11	30.8107923161946		484019.4	Bacteria : Thermotogae : Thermotogales : Thermotogaceae : Thermosipho : Thermosipho africanus TCF52B
kb|g.1756	4851	111	Klebsiella pneumoniae NTUH-K2044	1	1	5248520	1	Bacteria	11	57.6767355368752		484021.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Klebsiella : Klebsiella pneumoniae
kb|g.1757	1979	46	Francisella philomiragia subsp. philomiragia ATCC 25017	1	1	2049711	2	Bacteria	11	32.5653714108965		484022.8	Bacteria : Proteobacteria : Gammaproteobacteria : Thiotrichales : Francisellaceae : Francisella : Francisella philomiragia subsp. philomiragia ATCC 25017
kb|g.1758	11565	80	Ktedonobacter racemifer DSM 44963	1	1	13661586	10	Bacteria	11	53.7889671082113		485913.3	Bacteria : Chloroflexi : Ktedonobacteria : Ktedonobacterales : Ktedonobacteraceae : Ktedonobacter : Ktedonobacter racemifer DSM 44963
kb|g.1759	3339	57	Halomicrobium mukohataei DSM 12286	1	1	3330615	2	Archaea	11	65.5380763012237		485914.4	Archaea : Euryarchaeota : Halobacteria : Halobacteriales : Halobacteriaceae : Halomicrobium : Halomicrobium mukohataei DSM 12286
kb|g.176	1148	40	Chlamydophila pneumoniae TW-183	1	1	1225935	1	Bacteria	11	40.576213257636		182082.4	Bacteria : Chlamydiae : Chlamydiales : Chlamydiaceae : Chlamydia/Chlamydophila group : Chlamydia : Chlamydophila pneumoniae TW-183
kb|g.1760	2643	54	Desulfohalobium retbaense DSM 5692	1	1	2880507	32	Bacteria	11	57.288005201862		485915.4	Bacteria : Proteobacteria : Deltaproteobacteria : Desulfovibrionales : Desulfohalobiaceae : Desulfohalobium : Desulfohalobium retbaense DSM 5692
kb|g.1761	2670	56	Desulfohalobium retbaense DSM 5692	1	1	2909567	2	Bacteria	11	57.3307987064742		485915.5	Bacteria : Proteobacteria : Deltaproteobacteria : Desulfovibrionales : Desulfohalobiaceae : Desulfohalobium : Desulfohalobium retbaense DSM 5692
kb|g.1762	4188	94	Desulfotomaculum acetoxidans DSM 771	1	1	4291710	186	Bacteria	11	41.3957606641642		485916.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Peptococcaceae : Desulfotomaculum : Desulfotomaculum acetoxidans DSM 771
kb|g.1763	4438	97	Desulfotomaculum acetoxidans DSM 771	1	1	4545624	1	Bacteria	11	41.5548448353845		485916.5	Bacteria : Firmicutes : Clostridia : Clostridiales : Peptococcaceae : Desulfotomaculum : Desulfotomaculum acetoxidans DSM 771
kb|g.1764	4377	47	Pedobacter heparinus DSM 2366	1	1	5055419	101	Bacteria	11	42.0198800534634		485917.5	Bacteria : Bacteroidetes : Sphingobacteriia : Sphingobacteriales : Sphingobacteriaceae : Pedobacter : Pedobacter heparinus DSM 2366
kb|g.1765	4361	54	Pedobacter heparinus DSM 2366	1	1	5167383	1	Bacteria	11	42.0488862544154		485917.6	Bacteria : Bacteroidetes : Sphingobacteriia : Sphingobacteriales : Sphingobacteriaceae : Pedobacter : Pedobacter heparinus DSM 2366
kb|g.1766	7202	86	Chitinophaga pinensis DSM 2588	1	1	9070126	21	Bacteria	11	45.2187764536016		485918.5	Bacteria : Bacteroidetes : Sphingobacteriia : Sphingobacteriales : Chitinophagaceae : Chitinophaga : Chitinophaga pinensis DSM 2588
kb|g.1767	7201	95	Chitinophaga pinensis DSM 2588	1	1	9127347	1	Bacteria	11	45.2271180223563		485918.6	Bacteria : Bacteroidetes : Sphingobacteriia : Sphingobacteriales : Chitinophagaceae : Chitinophaga : Chitinophaga pinensis DSM 2588
kb|g.1768	2438	56	Neisseria lactamica ST-640	1	1	2181714	83	Bacteria	11	52.1451940996849		486.1	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria lactamica
kb|g.1769	2717	53	Lactobacillus rhamnosus HN001	1	1	2914408	96	Bacteria	11	46.6990208646147		486408.6	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus rhamnosus HN001
kb|g.177	2732	55	Xylella fastidiosa Temecula1	1	1	2521148	2	Bacteria	11	51.7774442436541		183190.5	Bacteria : Proteobacteria : Gammaproteobacteria : Xanthomonadales : Xanthomonadaceae : Xylella : Xylella fastidiosa Temecula1
kb|g.1770	1600	55	Bifidobacterium animalis subsp. lactis HN019	1	1	1915892	28	Bacteria	11	60.4532510183246		486409.3	Bacteria : Actinobacteria : Actinobacteridae : Bifidobacteriales : Bifidobacteriaceae : Bifidobacterium : Bifidobacterium animalis subsp. lactis HN019
kb|g.1771	2152	72	Streptococcus dysgalactiae subsp. equisimilis GGS_124	1	1	2106340	1	Bacteria	11	39.5771337960633		486410.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus dysgalactiae subsp. equisimilis GGS_124
kb|g.1772	5886	109	Bacillus anthracis str. A0193	1	1	5392880	60	Bacteria	11	35.1447093204373		486619.4	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0193
kb|g.1773	5921	121	Bacillus anthracis str. A0465	1	1	5407149	57	Bacteria	11	35.1574184473185		486620.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0465
kb|g.1774	5882	126	Bacillus anthracis str. A0442	1	1	5374836	46	Bacteria	11	35.1650915488398		486621.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0442
kb|g.1775	5778	109	Bacillus anthracis str. A0174	1	1	5291908	60	Bacteria	11	35.181941938522		486622.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0174
kb|g.1776	5932	123	Bacillus anthracis str. A0389	1	1	5420403	68	Bacteria	11	35.1781039158897		486623.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0389
kb|g.1777	5873	116	Bacillus anthracis str. A0488	1	1	5392168	63	Bacteria	11	35.1649466411284		486624.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. A0488
kb|g.1778	2432	73	Neisseria meningitidis FAM18	1	1	2236675	43	Bacteria	11	51.609241396269		487.2	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria meningitidis FAM18
kb|g.1779	2253	70	Streptococcus pneumoniae Taiwan19F-14	1	1	2112148	1	Bacteria	11	39.7670049636673		487213.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae Taiwan19F-14
kb|g.178	18077	0	Fragilariopsis cylindrus CCMP 1102	1	0	80725525	277	Eukaryota	11	36.4237445343341		186039.3	Eukaryota : stramenopiles : Bacillariophyta : Bacillariophyceae : Bacillariophycidae : Bacillariales : Bacillariaceae : Fragilariopsis : Fragilariopsis cylindrus
kb|g.1780	2397	70	Streptococcus pneumoniae Hungary19A-6	1	1	2245615	1	Bacteria	11	39.630880627356		487214.5	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae Hungary19A-6
kb|g.1781	1800	39	Flavobacteria bacterium MS024-2A	1	1	1905484	17	Bacteria	11	35.7063612184621		487796.3	Bacteria : Bacteroidetes : Flavobacteriia : Flavobacteria bacterium MS024-2A
kb|g.1782	1387	27	Flavobacteria bacterium MS024-3C	1	1	1515248	21	Bacteria	11	38.7067331552327		487797.3	Bacteria : Bacteroidetes : Flavobacteriia : Flavobacteria bacterium MS024-3C
kb|g.1783	2386	70	Streptococcus pneumoniae 70585	1	1	2184682	1	Bacteria	11	39.7255985081582		488221.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae 70585
kb|g.1784	2283	71	Streptococcus pneumoniae JJA	1	1	2120234	1	Bacteria	11	39.743773564616		488222.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae JJA
kb|g.1785	2317	68	Streptococcus pneumoniae P1031	1	1	2111882	1	Bacteria	11	39.7458286021662		488223.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae P1031
kb|g.1786	3644	136	Clostridium perfringens D str. JGS1721	1	1	4045016	221	Bacteria	11	28.2623109525401		488537.5	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium perfringens D str. JGS1721
kb|g.1787	2578	39	alpha proteobacterium IMCC1322	1	1	2753527	1	Bacteria	11	48.8537065371068		488538.3	Bacteria : Proteobacteria : Alphaproteobacteria : SAR116 cluster : Candidatus Puniceispirillum : Candidatus Puniceispirillum marinum IMCC1322
kb|g.1788	4099	68	Novosphingobium aromaticivorans	1	1	4418197	217	Bacteria	11	64.959439336906		48935.1	Bacteria : Proteobacteria : Alphaproteobacteria : Sphingomonadales : Sphingomonadaceae : Novosphingobium : Novosphingobium aromaticivorans
kb|g.1789	4997	220	Schizosaccharomyces pombe	1	0	12515113	4	Eukaryota	11	36.0484080327521		4896.1	Eukaryota : Fungi : Dikarya : Ascomycota : Taphrinomycotina : Schizosaccharomycetes : Schizosaccharomycetales : Schizosaccharomycetaceae : Schizosaccharomyces : Schizosaccharomyces pombe
kb|g.179	2006	85	Streptococcus pyogenes MGAS8232	1	1	1895017	1	Bacteria	11	38.5466198983967		186103.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pyogenes MGAS8232
kb|g.1790	2532	71	Neisseria lactamica 020-06	1	1	2220606	1	Bacteria	11	52.2750096144926		489653.3	Bacteria : Proteobacteria : Betaproteobacteria : Neisseriales : Neisseriaceae : Neisseria : Neisseria lactamica 020-06
kb|g.1791	1515	51	Desulfurococcus kamchatkensis 1221n	1	1	1365223	1	Archaea	11	45.3391130972742		490899.4	Archaea : Crenarchaeota : Thermoprotei : Desulfurococcales : Desulfurococcaceae : Desulfurococcus : Desulfurococcus kamchatkensis 1221n
kb|g.1792	2967	47	Enterococcus faecalis TX0104	1	1	3156478	95	Bacteria	11	36.6884863445904		491074.3	Bacteria : Firmicutes : Lactobacillales : Enterococcaceae : Enterococcus : Enterococcus faecalis TX0104
kb|g.1793	2912	47	Enterococcus faecalis HH22	1	1	3129930	103	Bacteria	11	36.2417050860562		491075.3	Bacteria : Firmicutes : Lactobacillales : Enterococcaceae : Enterococcus : Enterococcus faecalis HH22
kb|g.1794	2058	67	Lactobacillus crispatus JV-V01	1	1	2221719	86	Bacteria	11	34.3146905616777		491076.4	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus crispatus JV-V01
kb|g.1795	2009	68	Lactobacillus reuteri SD2112	1	1	2203235	140	Bacteria	11	35.8629015969699		491077.3	Bacteria : Firmicutes : Lactobacillales : Lactobacillaceae : Lactobacillus : Lactobacillus reuteri SD2112
kb|g.1796	2942	101	Anoxybacillus flavithermus WK1	1	1	2846746	1	Bacteria	11	41.776751420745		491915.6	Bacteria : Firmicutes : Bacillales : Bacillaceae : Anoxybacillus : Anoxybacillus flavithermus WK1
kb|g.1797	6118	60	Rhizobium etli CIAT 652	1	1	6448048	4	Bacteria	11	61.3098258573757		491916.7	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Rhizobiaceae : Rhizobium/Agrobacterium group : Rhizobium : Rhizobium etli CIAT 652
kb|g.1798	3612	104	Marinomonas posidonica IVIA-Po-181	1	1	3899940	1	Bacteria	11	44.2851428483515		491952.3	Bacteria : Proteobacteria : Gammaproteobacteria : Oceanospirillales : Marinomonas : Marinomonas posidonica IVIA-Po-181
kb|g.1799	3080	46	Clostridium thermocellum DSM 4150	1	1	3321980	130	Bacteria	11	38.9820227695531		492476.4	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium thermocellum JW20
kb|g.18	4606	43	Leptospira santarosai str. 2000027870	1	1	3941132	41	Bacteria	11	41.7746221136465		1001592.3	Bacteria : Spirochaetes : Spirochaetales : Leptospiraceae : Leptospira : Leptospira santarosai str. 2000027870
kb|g.180	2069	67	Pyrococcus furiosus DSM 3638	1	1	1908256	1	Archaea	11	40.7698967014908		186497.1	Archaea : Euryarchaeota : Thermococci : Thermococcales : Thermococcaceae : Pyrococcus : Pyrococcus furiosus DSM 3638
kb|g.1800	6679	0	Saccharomyces cerevisiae (baker's yeast)	1	0	12161485	21	Eukaryota	11	38.1327609251666		4932.3	Eukaryota : Fungi : Dikarya : Ascomycota : Saccharomycotina : Saccharomycetes : Saccharomycetales : Saccharomycetaceae : Saccharomyces : Saccharomyces cerevisiae
kb|g.1801	3734	93	Geobacillus sp. G11MC16	1	1	3545187	31	Bacteria	11	48.7999363644287		495036.3	Bacteria : Firmicutes : Bacillales : Bacillaceae : Geobacillus : Geobacillus sp. G11MC16
kb|g.1802	5323	69	Salmonella enterica subsp. enterica serovar Typhi str. E98-3139	1	1	4600498	415	Bacteria	11	52.067558772985		496064.4	Bacteria : Proteobacteria : Gammaproteobacteria : Enterobacteriales : Enterobacteriaceae : Salmonella : Salmonella enterica subsp. enterica serovar Typhi : Salmonella enterica subsp. enterica serovar Typhi str. E98-3139
kb|g.1803	917	41	Mycoplasma fermentans PG18	1	1	1004014	1	Bacteria	4	26.816956735663		496833.3	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma fermentans PG18
kb|g.1804	2353	36	Streptococcus pneumoniae SP14-BS292	1	1	2100368	25	Bacteria	11	39.5279779543394		497962.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae SP14-BS292
kb|g.1805	2311	37	Streptococcus pneumoniae SP-BS293	1	1	2065452	30	Bacteria	11	39.6342301830302		497963.4	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pneumoniae SP-BS293
