mid	mod_date	name	version	type	status	reaction_count	compound_count	annotation_count	gid	pegs	rnas	scientific_name	complete	prokaryotic	dna_size	contigs	domain	genetic_code	gc_content	phenotype	g_source_id	taxonomy
kb|fm.182	1351012571	Clostridium perfringens str. 13	0	Singlegenome	Reconstruction started	867	959	2867	kb|g.202	2731	124	Clostridium perfringens str. 13	1	1	3085740	2	Bacteria	11	28.5120262886698		195102.6	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium perfringens str. 13
kb|fm.1886	1351019469	Mycobacterium parascrofulaceum ATCC BAA-614	0	Singlegenome	Reconstruction started	1028	1031	6061	kb|g.2020	5975	50	Mycobacterium parascrofulaceum ATCC BAA-614	1	1	6564171	124	Bacteria	11	65.6449382564836		525368.3	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Corynebacterineae : Mycobacteriaceae : Mycobacterium : Mycobacterium parascrofulaceum ATCC BAA-614
kb|fm.1892	1351019478	Sphingobacterium spiritivorum ATCC 33861	0	Singlegenome	Reconstruction started	926	980	4474	kb|g.2024	4402	56	Sphingobacterium spiritivorum ATCC 33861	1	1	5107276	65	Bacteria	11	39.593846112879		525373.3	Bacteria : Bacteroidetes : Sphingobacteriia : Sphingobacteriales : Sphingobacteriaceae : Sphingobacterium : Sphingobacterium spiritivorum ATCC 33861
kb|fm.1898	1351019478	Staphylococcus epidermidis BCM-HMP0060	0	Singlegenome	Reconstruction started	1031	1042	2502	kb|g.2025	2428	61	Staphylococcus epidermidis BCM-HMP0060	1	1	2606024	46	Bacteria	11	31.2748846518681		525374.3	Bacteria : Firmicutes : Bacillales : Staphylococcus : Staphylococcus epidermidis BCM-HMP0060
kb|fm.189	1351012576	Clostridium perfringens ATCC 13124	0	Singlegenome	Reconstruction started	833	934	3000	kb|g.203	2866	116	Clostridium perfringens ATCC 13124	1	1	3256683	1	Bacteria	11	28.3791514249314		195103.10	Bacteria : Firmicutes : Clostridia : Clostridiales : Clostridiaceae : Clostridium : Clostridium perfringens ATCC 13124
kb|fm.5337	1351031327	Streptomyces coelicolor A3(2)	0	Singlegenome	Reconstruction started	1156	1147	8312	kb|g.20398	8154	106	Streptomyces coelicolor A3(2)	1	1	9054847	3	Bacteria	11	71.9983672832904		100226.1	Bacteria : Actinobacteria : Actinobacteridae : Actinomycetales : Streptomycineae : Streptomycetaceae : Streptomyces : Streptomyces coelicolor A3(2)
kb|fm.5309	1351031320	Bacillus anthracis str. Ames	0	Singlegenome	Reconstruction started	1228	1194	5972	kb|g.20399	5665	225	Bacillus anthracis str. Ames	1	1	5227293	1	Bacteria	11	35.3768384515657		198094.1	Bacteria : Firmicutes : Bacillales : Bacillaceae : Bacillus : Bacillus cereus group : Bacillus anthracis str. Ames
kb|fm.5302	1351031316	Streptococcus agalactiae A909	0	Singlegenome	Reconstruction started	755	852	2164	kb|g.20400	2000	121	Streptococcus agalactiae A909	1	1	2127839	1	Bacteria	11	35.6224319603128		205921.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus agalactiae A909
kb|fm.5297	1351031334	Bradyrhizobium japonicum USDA 110	0	Singlegenome	Reconstruction started	1144	1147	8807	kb|g.20401	8594	74	Bradyrhizobium japonicum USDA 110	1	1	9105828	1	Bacteria	11	64.0593804319607		224911.1	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Bradyrhizobiaceae : Bradyrhizobium : Bradyrhizobium japonicum USDA 110
kb|fm.5346	1351031330	Rhodopseudomonas palustris CGA009	0	Singlegenome	Reconstruction started	1056	1063	5001	kb|g.20402	4891	77	Rhodopseudomonas palustris CGA009	1	1	5467640	2	Bacteria	11	65.0310737356519		258594.1	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Bradyrhizobiaceae : Rhodopseudomonas : Rhodopseudomonas palustris CGA009
kb|fm.5295	1351031311	Mycoplasma pneumoniae M129	0	Singlegenome	Reconstruction started	242	353	740	kb|g.20403	689	43	Mycoplasma pneumoniae M129	1	1	816394	1	Bacteria	11	40.0080108379042		272634.1	Bacteria : Tenericutes : Mollicutes : Mycoplasmataceae : Mycoplasma : Mycoplasma pneumoniae M129
kb|fm.5327	1351031327	Pasteurella multocida subsp. multocida str. Pm70	0	Singlegenome	Reconstruction started	1001	999	2142	kb|g.20404	2026	89	Pasteurella multocida subsp. multocida str. Pm70	1	1	2257487	1	Bacteria	11	40.4048838376478		272843.1	Bacteria : Proteobacteria : Gammaproteobacteria : Pasteurellales : Pasteurellaceae : Pasteurella : Pasteurella multocida subsp. multocida str. Pm70
kb|fm.5320	1351031324	Streptococcus pyogenes MGAS5005	0	Singlegenome	Reconstruction started	705	797	2058	kb|g.20405	1865	101	Streptococcus pyogenes MGAS5005	1	1	1838554	1	Bacteria	11	38.5343590669624		293653.3	Bacteria : Firmicutes : Lactobacillales : Streptococcaceae : Streptococcus : Streptococcus pyogenes MGAS5005
kb|fm.5289	1351031334	Thermus thermophilus HB8	0	Singlegenome	Reconstruction started	845	890	2309	kb|g.20406	2239	62	Thermus thermophilus HB8	1	1	2116056	3	Bacteria	11	69.4959868736933		300852.3	Bacteria : Deinococcus-Thermus : Deinococci : Thermales : Thermaceae : Thermus : Thermus thermophilus HB8
kb|fm.5306	1351031334	Rickettsia rickettsii str. Iowa	0	Singlegenome	Reconstruction started	406	550	1644	kb|g.20407	1599	37	Rickettsia rickettsii str. Iowa	1	1	1268175	1	Bacteria	11	32.4467837640704		452659.3	Bacteria : Proteobacteria : Alphaproteobacteria : Rickettsiales : Rickettsiaceae : Rickettsieae : Rickettsia : spotted fever group : Rickettsia rickettsii str. Iowa
kb|fm.5355	1351031334	Sweet potato leaf curl virus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.20408	6	0	Sweet potato leaf curl virus	1	0	2828	1	Viruses	11	45.2970297029703		100755	Viruses : ssDNA viruses : Geminiviridae : Begomovirus : Sweet potato leaf curl virus
kb|fm.5313	1351031338	Soil-borne cereal mosaic virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20409	6	0	Soil-borne cereal mosaic virus	1	0	10708	2	Viruses	11	43.5188644004483		100887	Viruses : ssRNA positive-strand viruses, no DNA stage : Virgaviridae : Furovirus : Soil-borne cereal mosaic virus
kb|fm.5318	1351031340	Enterobacteria phage ES18	0	Singlegenome	Reconstruction started	22	95	79	kb|g.20411	79	0	Enterobacteria phage ES18	1	0	46900	1	Viruses	11	48.592750533049		101570	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Enterobacteria phage ES18
kb|fm.5324	1351031346	Apple latent spherical virus	0	Singlegenome	Reconstruction started	22	95	3	kb|g.20412	2	0	Apple latent spherical virus	1	0	10196	2	Viruses	11	40.7414672420557		101688	Viruses : ssRNA positive-strand viruses, no DNA stage : Picornavirales : Secoviridae : Cheravirus : Apple latent spherical virus
kb|fm.5330	1351031346	Cowpox virus	0	Singlegenome	Reconstruction started	22	95	234	kb|g.20413	233	0	Cowpox virus	1	0	224499	1	Viruses	11	33.4032668296963		10243	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Orthopoxvirus : Cowpox virus
kb|fm.5342	1351031348	Orf virus	0	Singlegenome	Reconstruction started	22	95	130	kb|g.20414	130	0	Orf virus	1	0	139962	1	Viruses	11	63.4443634700847		10258	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Parapoxvirus : Orf virus
kb|fm.5335	1351031347	Sheeppox virus	0	Singlegenome	Reconstruction started	22	95	149	kb|g.20415	148	0	Sheeppox virus	1	0	149955	1	Viruses	11	25.0081691174019		10266	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Capripoxvirus : Sheeppox virus
kb|fm.5348	1351031349	Rabbit fibroma virus	0	Singlegenome	Reconstruction started	22	95	166	kb|g.20416	165	0	Rabbit fibroma virus	1	0	159857	1	Viruses	11	39.5322069099257		10271	Viruses : dsDNA viruses, no RNA stage : Poxviridae : Chordopoxvirinae : Leporipoxvirus : Rabbit fibroma virus
kb|fm.5296	1351031352	Enterobacteria phage WPhi	0	Singlegenome	Reconstruction started	22	95	44	kb|g.20417	44	0	Enterobacteria phage WPhi	1	0	32684	1	Viruses	11	51.7225553787786		103216	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Peduovirinae : P2-like viruses : Enterobacteria phage WPhi
kb|fm.5301	1351031354	Cercopithecine herpesvirus 1	0	Singlegenome	Reconstruction started	22	95	79	kb|g.20418	75	0	Cercopithecine herpesvirus 1	1	0	156789	1	Viruses	11	74.4561161816199		10325	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Simplexvirus : Macacine herpesvirus 1
kb|fm.5317	1351031361	Equid herpesvirus 1	0	Singlegenome	Reconstruction started	23	95	86	kb|g.20419	80	0	Equid herpesvirus 1	1	0	150224	1	Viruses	11	56.6660453722441		10326	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Varicellovirus : Equid herpesvirus 1
kb|fm.5323	1351031363	Suid herpesvirus 1	0	Singlegenome	Reconstruction started	23	95	78	kb|g.20420	69	1	Suid herpesvirus 1	1	0	143461	1	Viruses	11	73.5628498337527		10345	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Varicellovirus : Suid herpesvirus 1
kb|fm.5307	1351031357	Snakehead rhabdovirus	0	Singlegenome	Reconstruction started	22	95	14	kb|g.20421	6	6	Snakehead rhabdovirus	1	0	11550	1	Viruses	11	48.9090909090909		103603	Viruses : ssRNA negative-strand viruses : Mononegavirales : Rhabdoviridae : Novirhabdovirus : Snakehead rhabdovirus
kb|fm.5329	1351031364	Murid herpesvirus 1	0	Singlegenome	Reconstruction started	22	95	161	kb|g.20422	161	0	Murid herpesvirus 1	1	0	230278	1	Viruses	11	58.7333570727555		10366	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Betaherpesvirinae : Muromegalovirus : Murid herpesvirus 1
kb|fm.5312	1351031361	Grapevine fleck virus	0	Singlegenome	Reconstruction started	22	95	5	kb|g.20424	4	0	Grapevine fleck virus	1	0	7564	1	Viruses	11	66.234796404019		103722	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Tymoviridae : Maculavirus : Grapevine fleck virus
kb|fm.5334	1351031367	Pariacato virus	0	Singlegenome	Reconstruction started	22	95	3	kb|g.20425	3	0	Pariacato virus	1	0	4322	2	Viruses	11	51.8741323461361		103782	Viruses : ssRNA positive-strand viruses, no DNA stage : Nodaviridae : Alphanodavirus : Pariacato virus
kb|fm.5340	1351031369	Saimiriine herpesvirus 2	0	Singlegenome	Reconstruction started	22	95	79	kb|g.20426	76	0	Saimiriine herpesvirus 2	1	0	112930	1	Viruses	11	34.4957053041707		10381	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Gammaherpesvirinae : Rhadinovirus : Saimiriine herpesvirus 2
kb|fm.5345	1351031369	Potato yellow vein virus	0	Singlegenome	Reconstruction started	22	95	11	kb|g.20427	10	0	Potato yellow vein virus	1	0	17266	3	Viruses	11	36.6153133325611		103881	Viruses : ssRNA positive-strand viruses, no DNA stage : Closteroviridae : Crinivirus : Potato yellow vein virus
kb|fm.5304	1351031375	Gallid herpesvirus 2	0	Singlegenome	Reconstruction started	22	95	111	kb|g.20428	105	0	Gallid herpesvirus 2	1	0	177874	1	Viruses	11	44.0620888943859		10390	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Herpesviridae : Alphaherpesvirinae : Mardivirus : Gallid herpesvirus 2
kb|fm.5299	1351031373	Ictalurid herpesvirus 1	0	Singlegenome	Reconstruction started	22	95	100	kb|g.20429	90	0	Ictalurid herpesvirus 1	1	0	134226	1	Viruses	11	56.2283015213148		10401	Viruses : dsDNA viruses, no RNA stage : Herpesvirales : Alloherpesviridae : Ictalurivirus : Ictalurid herpesvirus 1
kb|fm.5310	1351031376	Hepatitis B virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20430	7	0	Hepatitis B virus	1	0	3215	1	Viruses	11	49.2690513219285		10407	Viruses : Retro-transcribing viruses : Hepadnaviridae : Orthohepadnavirus : Hepatitis B virus
kb|fm.5315	1351031377	Hop latent virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20431	6	0	Hop latent virus	1	0	8612	1	Viruses	11	47.7937761263353		104263	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Betaflexiviridae : Carlavirus : Hop latent virus
kb|fm.5321	1351031379	Kadipiro virus	0	Singlegenome	Reconstruction started	22	95	12	kb|g.20432	12	0	Kadipiro virus	1	0	20985	12	Viruses	11	37.5458660948296		104580	Viruses : dsRNA viruses : Reoviridae : Sedoreovirinae : Seadornavirus : Kadipiro virus
kb|fm.5338	1351031385	Agrotis segetum granulovirus	0	Singlegenome	Reconstruction started	22	95	132	kb|g.20433	132	0	Agrotis segetum granulovirus	1	0	131680	1	Viruses	11	37.3116646415553		10464	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Betabaculovirus : unclassified Betabaculovirus : Agrotis segetum granulovirus
kb|fm.5332	1351031382	Indian citrus ringspot virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20434	6	0	Indian citrus ringspot virus	1	0	7560	1	Viruses	11	51.957671957672		104664	Viruses : ssRNA positive-strand viruses, no DNA stage : Tymovirales : Alphaflexiviridae : Mandarivirus : Indian citrus ringspot virus
kb|fm.5326	1351031382	Helicoverpa zea SNPV	0	Singlegenome	Reconstruction started	22	95	139	kb|g.20435	139	0	Helicoverpa zea SNPV	1	0	130869	1	Viruses	11	39.0818299215246		10468	Viruses : dsDNA viruses, no RNA stage : Baculoviridae : Alphabaculovirus : Helicoverpa zea SNPV
kb|fm.5343	1351031387	Paramecium bursaria Chlorella virus 1	0	Singlegenome	Reconstruction started	22	95	701	kb|g.20436	689	10	Paramecium bursaria Chlorella virus 1	1	0	330743	1	Viruses	11	39.9697045742465		10506	Viruses : dsDNA viruses, no RNA stage : Phycodnaviridae : Chlorovirus : Paramecium bursaria Chlorella virus 1
kb|fm.5319	1351031398	European elk papillomavirus	0	Singlegenome	Reconstruction started	22	95	15	kb|g.20442	15	0	European elk papillomavirus	1	0	8095	1	Viruses	11	47.6961087090797		10565	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Deltapapillomavirus : European elk papillomavirus
kb|fm.5349	1351031397	Old World harvest mouse papillomavirus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20443	7	0	Old World harvest mouse papillomavirus	1	0	7393	1	Viruses	11	43.4600297578791		10568	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Pipapillomavirus : Old World harvest mouse papillomavirus
kb|fm.5325	1351031400	Rhesus monkey papillomavirus - 1	0	Singlegenome	Reconstruction started	22	95	8	kb|g.20444	8	0	Rhesus monkey papillomavirus - 1	1	0	8028	1	Viruses	11	48.0443447932237		10570	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Alphapapillomavirus : Rhesus monkey papillomavirus 1
kb|fm.5331	1351031401	Human papillomavirus type 41	0	Singlegenome	Reconstruction started	22	95	11	kb|g.20445	11	0	Human papillomavirus type 41	1	0	7614	1	Viruses	11	46.9267139479905		10589	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Nupapillomavirus : Human papillomavirus type 41
kb|fm.5336	1351031403	Human papillomavirus type 4	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20446	7	0	Human papillomavirus type 4	1	0	7353	1	Viruses	11	38.5284917720658		10617	Viruses : dsDNA viruses, no RNA stage : Papillomaviridae : Gammapapillomavirus : Human papillomavirus type 4
kb|fm.5347	1351031405	Budgerigar fledgling disease polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.20447	6	0	Budgerigar fledgling disease polyomavirus	1	0	4981	1	Viruses	11	48.5444689821321		10625	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : Budgerigar fledgling disease polyomavirus
kb|fm.5341	1351031405	Hamster polyomavirus	0	Singlegenome	Reconstruction started	22	95	6	kb|g.20448	6	0	Hamster polyomavirus	1	0	5366	1	Viruses	11	41.0734252702199		10626	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : Hamster polyomavirus
kb|fm.5358	1351031411	Simian virus 40	0	Singlegenome	Reconstruction started	22	95	8	kb|g.20449	7	1	Simian virus 40	1	0	5243	1	Viruses	11	40.7972534808316		10633	Viruses : dsDNA viruses, no RNA stage : Polyomaviridae : Polyomavirus : Simian virus 40
kb|fm.5352	1351031408	Porcine enteric sapovirus	0	Singlegenome	Reconstruction started	22	95	3	kb|g.20450	2	0	Porcine enteric sapovirus	1	0	7320	1	Viruses	11	53.4972677595628		106333	Viruses : ssRNA positive-strand viruses, no DNA stage : Caliciviridae : Sapovirus : Porcine enteric sapovirus
kb|fm.5370	1351031413	Cauliflower mosaic virus	0	Singlegenome	Reconstruction started	22	95	7	kb|g.20451	7	0	Cauliflower mosaic virus	1	0	8024	1	Viruses	11	39.9675972083749		10641	Viruses : Retro-transcribing viruses : Caulimoviridae : Caulimovirus : Cauliflower mosaic virus
kb|fm.5364	1351031411	Commelina yellow mottle virus	0	Singlegenome	Reconstruction started	22	95	5	kb|g.20452	3	1	Commelina yellow mottle virus	1	0	7489	1	Viruses	11	39.60475363867		10653	Viruses : Retro-transcribing viruses : Caulimoviridae : Badnavirus : Commelina yellow mottle virus
kb|fm.5322	1351031413	Enterobacteria phage T4	0	Singlegenome	Reconstruction started	22	95	288	kb|g.20453	278	10	Enterobacteria phage T4	1	0	168903	1	Viruses	11	35.2977744622653		10665	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : T4-like viruses : Enterobacteria phage T4
kb|fm.5328	1351031415	Enterobacteria phage P4	0	Singlegenome	Reconstruction started	22	95	21	kb|g.20454	14	5	Enterobacteria phage P4	1	0	11624	1	Viruses	11	49.5268410185822		10680	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Myoviridae : Peduovirinae : P2-like viruses : Enterobacteria phage P4
kb|fm.5333	1351031418	Cryphonectria hypovirus 3	0	Singlegenome	Reconstruction started	22	95	3	kb|g.20455	1	0	Cryphonectria hypovirus 3	1	0	9799	1	Viruses	11	45.9434636187366		106962	Viruses : dsRNA viruses : Hypoviridae : Hypovirus : Cryphonectria hypovirus 3
kb|fm.5339	1351031420	Streptomyces phage VWB	0	Singlegenome	Reconstruction started	22	95	62	kb|g.20456	61	0	Streptomyces phage VWB	1	0	49220	1	Viruses	11	71.1377488825681		10702	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lambda-like viruses : unclassified Lambda-like viruses : Streptomyces phage VWB
kb|fm.5344	1351031421	Enterobacteria phage lambda	0	Singlegenome	Reconstruction started	22	95	113	kb|g.20457	71	23	Enterobacteria phage lambda	1	0	48502	1	Viruses	11	49.8577378252443		10710	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lambda-like viruses : Enterobacteria phage lambda
kb|fm.5356	1351031424	Bacillus phage phi105	0	Singlegenome	Reconstruction started	22	95	51	kb|g.20458	51	0	Bacillus phage phi105	1	0	39325	1	Viruses	11	42.6904005085823		10717	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Siphoviridae : Lambda-like viruses : unclassified Lambda-like viruses : Bacillus phage phi105
kb|fm.5350	1351031423	Enterobacteria phage 933W	0	Singlegenome	Reconstruction started	22	95	86	kb|g.20459	80	4	Enterobacteria phage 933W	1	0	61670	1	Viruses	11	49.3676017512567		10730	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Enterobacteria phage 933W
kb|fm.5362	1351031426	Tobacco vein clearing virus	0	Singlegenome	Reconstruction started	22	95	4	kb|g.20460	4	0	Tobacco vein clearing virus	1	0	7767	1	Viruses	11	27.1533410583237		107324	Viruses : Retro-transcribing viruses : Caulimoviridae : Cavemovirus : Tobacco vein clearing virus
kb|fm.5375	1351031429	Enterobacteria phage N4	0	Singlegenome	Reconstruction started	23	95	75	kb|g.20461	72	0	Enterobacteria phage N4	1	0	70153	1	Viruses	11	41.3040069562242		10752	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : N4-like viruses : Enterobacteria phage N4
kb|fm.5369	1351031429	Bacillus phage phi29	0	Singlegenome	Reconstruction started	22	95	27	kb|g.20462	27	0	Bacillus phage phi29	1	0	19366	1	Viruses	11	39.6622947433647		10756	Viruses : dsDNA viruses, no RNA stage : Caudovirales : Podoviridae : Picovirinae : Phi29-like viruses : Bacillus phage phi29
kb|fm.5357	1351031433	Rhodopseudomonas palustris	0	Singlegenome	Reconstruction started	22	95	1	kb|g.20463	1	0	Rhodopseudomonas palustris	1	1	2306	1	Bacteria	11	47.9618386816999		1076	Bacteria : Proteobacteria : Alphaproteobacteria : Rhizobiales : Bradyrhizobiaceae : Rhodopseudomonas : Rhodopseudomonas palustris
